year,season,fishery,length,freq
1989,4,13,50,2.77744269654521
1989,4,13,52,1.6565386505716
1989,4,13,54,0.474797895696062
1989,4,13,56,2.28445068748663
1989,4,13,58,0.183702417242833
1989,4,13,60,1.15754033179726
1989,4,13,62,0.683164200421091
1989,4,13,64,0.416732609450058
1989,4,13,66,2.01752366736151
1989,4,13,68,3.12411391299753
1989,4,13,70,5.87860274781598
1989,4,13,72,13.6499592690467
1989,4,13,74,24.5900484262335
1989,4,13,76,6.03251046125083
1989,4,13,78,6.91954398926726
1989,4,13,80,10.8440935302971
1989,4,13,82,8.63951140033019
1989,4,13,84,9.05905713252019
1989,4,13,86,7.80747359284205
1989,4,13,88,6.24544161455524
1989,4,13,90,4.68881481059778
1989,4,13,92,9.31615833316309
1989,4,13,94,6.15241810349085
1989,4,13,96,3.73941391899051
1989,4,13,98,4.0390520089405
1989,4,13,100,1.0503741351219
1989,4,13,102,2.53291182674035
1989,4,13,104,4.51375245474413
1989,4,13,106,2.97606004951205
1989,4,13,108,2.43193858322571
1989,4,13,110,8.85244255363461
1989,4,13,112,8.15219313022001
1989,4,13,114,7.97713077436636
1989,4,13,116,1.55662680395746
1989,4,13,118,1.73168915981111
1989,4,13,120,0
1989,4,13,122,0
1989,4,13,124,0
1989,4,13,126,0
1989,4,13,128,0
1989,4,13,130,0
1989,4,13,132,0
1989,4,13,134,0
1989,4,13,136,0
1989,4,13,138,0
1989,4,13,140,0
1989,4,13,142,0
1989,4,13,144,0
1989,4,13,146,0
1989,4,13,148,0
1989,4,13,150,0
1989,4,13,152,0
1989,4,13,154,0
1989,4,13,156,0
1989,4,13,158,0
1989,4,13,160,0
1989,4,13,162,0
1989,4,13,164,0
1989,4,13,166,0
1989,4,13,168,0
1989,4,13,170,0
1989,4,13,172,0
1989,4,13,174,0
1989,4,13,176,0
1989,4,13,178,0
1989,4,13,180,0
1989,4,13,182,0
1989,4,13,184,0
1989,4,13,186,0
1989,4,13,188,0
1989,4,13,190,0
1989,4,13,192,0
1989,4,13,194,0
1989,4,13,196,0
1989,4,13,198,0
1990,1,13,10,0
1990,1,13,12,0
1990,1,13,14,0
1990,1,13,16,0
1990,1,13,18,0
1990,1,13,20,0
1990,1,13,22,0
1990,1,13,24,0
1990,1,13,26,0
1990,1,13,28,0.506590730809506
1990,1,13,30,5.94350835488898
1990,1,13,32,23.2643160047378
1990,1,13,34,61.2107733164346
1990,1,13,36,23.0210699932979
1990,1,13,38,42.108586133306
1990,1,13,40,80.4330676481132
1990,1,13,42,250.938858666499
1990,1,13,44,456.920636482235
1990,1,13,46,434.81974045826
1990,1,13,48,279.368789660388
1990,1,13,50,207.352002547057
1990,1,13,52,117.741313788627
1990,1,13,54,84.4883221094387
1990,1,13,56,94.1911558903877
1990,1,13,58,53.903764042334
1990,1,13,60,29.0549647121799
1990,1,13,62,26.9066254343677
1990,1,13,64,3.29673726527877
1990,1,13,66,0
1990,1,13,68,0.220833923415388
1990,1,13,70,0
1990,1,13,72,3.48184350369461
1990,1,13,74,0
1990,1,13,76,2.82476495884637
1990,1,13,78,0
1990,1,13,80,0.326132285575608
1990,1,13,82,3.087939098728
1990,1,13,84,6.94151125104425
1990,1,13,86,15.6076189754409
1990,1,13,88,31.0458461885953
1990,1,13,90,40.7274219114187
1990,1,13,92,49.5368637613202
1990,1,13,94,73.4711399286781
1990,1,13,96,91.0668495913295
1990,1,13,98,76.9899123362292
1990,1,13,100,43.3120358281406
1990,1,13,102,27.1860343677587
1990,1,13,104,22.5284350567982
1990,1,13,106,5.72409306450938
1990,1,13,108,12.5930060622055
1990,1,13,110,9.93552302949583
1990,1,13,112,4.94282872639204
1990,1,13,114,13.9810681286843
1990,1,13,116,4.86340192209145
1990,1,13,118,11.1654524473163
1990,1,13,120,5.21942012815766
1990,1,13,122,2.8194443319896
1990,1,13,124,3.42931084718612
1990,1,13,126,4.03827853959556
1990,1,13,128,0.326535280767448
1990,1,13,130,2.64047912725229
1990,1,13,132,1.18570745503259
1990,1,13,134,0.0687300272087868
1990,1,13,136,0.186015167757585
1990,1,13,138,0.0343650136043934
1990,1,13,140,0.0343650136043934
1990,1,13,142,0.184995148226821
1990,1,13,144,0
1990,1,13,146,0
1990,1,13,148,0
1990,1,13,150,0
1990,1,13,152,0
1990,1,13,154,0
1990,1,13,156,0
1990,1,13,158,0
1990,1,13,160,0
1990,1,13,162,0
1990,1,13,164,0
1990,1,13,166,0
1990,1,13,168,0
1990,1,13,170,0
1990,1,13,172,0
1990,1,13,174,0
1990,1,13,176,0
1990,1,13,178,0
1990,1,13,180,0
1990,1,13,182,0
1990,1,13,184,0
1990,1,13,186,0
1990,1,13,188,0
1990,1,13,190,0
1990,1,13,192,0
1990,1,13,194,0
1990,1,13,196,0
1990,1,13,198,0
1990,2,13,10,0
1990,2,13,12,0
1990,2,13,14,0
1990,2,13,16,0
1990,2,13,18,0
1990,2,13,20,0
1990,2,13,22,0
1990,2,13,24,0
1990,2,13,26,0
1990,2,13,28,0
1990,2,13,30,1.17845016004463
1990,2,13,32,6.09205329000975
1990,2,13,34,25.2394904643213
1990,2,13,36,31.4380883604238
1990,2,13,38,94.4481019756886
1990,2,13,40,150.997369834732
1990,2,13,42,233.078210083042
1990,2,13,44,334.076262675034
1990,2,13,46,348.844910356558
1990,2,13,48,473.820856521329
1990,2,13,50,605.856454774425
1990,2,13,52,440.065357350974
1990,2,13,54,192.475953605038
1990,2,13,56,64.9477378304259
1990,2,13,58,45.6582682339671
1990,2,13,60,28.6083267524187
1990,2,13,62,17.8918284744623
1990,2,13,64,11.4526664246604
1990,2,13,66,8.74865734477892
1990,2,13,68,2.8987203749993
1990,2,13,70,1.57296394494909
1990,2,13,72,0.147306270005578
1990,2,13,74,0
1990,2,13,76,0.147306270005578
1990,2,13,78,1.47306270005578
1990,2,13,80,4.76629685995954
1990,2,13,82,0.147306270005578
1990,2,13,84,3.44054042990934
1990,2,13,86,4.61899058995396
1990,2,13,88,1.91498151007252
1990,2,13,90,20.8853588996861
1990,2,13,92,35.3111909708953
1990,2,13,94,59.9738030981821
1990,2,13,96,126.293726077261
1990,2,13,98,153.440363624193
1990,2,13,100,147.406142409409
1990,2,13,102,134.422581209467
1990,2,13,104,72.763962650786
1990,2,13,106,62.1788549071717
1990,2,13,108,38.6954856382136
1990,2,13,110,26.233594410745
1990,2,13,112,19.5176539845414
1990,2,13,114,23.5768076638164
1990,2,13,116,46.0754317578305
1990,2,13,118,44.6380373849936
1990,2,13,120,42.7526267364239
1990,2,13,122,25.9095936624206
1990,2,13,124,59.6134939740367
1990,2,13,126,25.6328152860189
1990,2,13,128,59.9081065140479
1990,2,13,130,25.4855090160133
1990,2,13,132,16.9903393440089
1990,2,13,134,8.64247594201002
1990,2,13,136,17.1376456140145
1990,2,13,138,8.64247594201002
1990,2,13,140,0
1990,2,13,142,0.147306270005578
1990,2,13,144,0
1990,2,13,146,0
1990,2,13,148,0
1990,2,13,150,0
1990,2,13,152,0
1990,2,13,154,0
1990,2,13,156,0
1990,2,13,158,0
1990,2,13,160,0
1990,2,13,162,0
1990,2,13,164,0
1990,2,13,166,0
1990,2,13,168,0
1990,2,13,170,0
1990,2,13,172,0
1990,2,13,174,0
1990,2,13,176,0
1990,2,13,178,0
1990,2,13,180,0
1990,2,13,182,0
1990,2,13,184,0
1990,2,13,186,0
1990,2,13,188,0
1990,2,13,190,0
1990,2,13,192,0
1990,2,13,194,0
1990,2,13,196,0
1990,2,13,198,0
1990,4,13,10,0
1990,4,13,12,0
1990,4,13,14,0
1990,4,13,16,0
1990,4,13,18,0
1990,4,13,20,0
1990,4,13,22,0
1990,4,13,24,0
1990,4,13,26,0
1990,4,13,28,0
1990,4,13,30,0
1990,4,13,32,0
1990,4,13,34,0
1990,4,13,36,0
1990,4,13,38,0
1990,4,13,40,1.43014125111469
1990,4,13,42,2.67508977241892
1990,4,13,44,4.14585459091107
1990,4,13,46,7.46553924196884
1990,4,13,48,14.8374683942232
1990,4,13,50,12.5182792181927
1990,4,13,52,7.61558290983918
1990,4,13,54,8.80131212026433
1990,4,13,56,1.24917153196376
1990,4,13,58,3.09632217436793
1990,4,13,60,5.041042022184
1990,4,13,62,8.87806399099079
1990,4,13,64,11.2574097321891
1990,4,13,66,6.94789702367026
1990,4,13,68,20.9382988550816
1990,4,13,70,32.4524919413266
1990,4,13,72,54.7719407655667
1990,4,13,74,58.5385891055079
1990,4,13,76,59.5959985529217
1990,4,13,78,25.0031785646067
1990,4,13,80,11.9674883758969
1990,4,13,82,3.51740163527578
1990,4,13,84,2.05444484885852
1990,4,13,86,0
1990,4,13,88,0
1990,4,13,90,0
1990,4,13,92,0
1990,4,13,94,0
1990,4,13,96,0
1990,4,13,98,0
1990,4,13,100,0
1990,4,13,102,0
1990,4,13,104,0
1990,4,13,106,0
1990,4,13,108,0
1990,4,13,110,0
1990,4,13,112,0.295744031220634
1990,4,13,114,0
1990,4,13,116,0
1990,4,13,118,0
1990,4,13,120,0.476713750371564
1990,4,13,122,0.953427500743128
1990,4,13,124,0.953427500743128
1990,4,13,126,0.476713750371564
1990,4,13,128,1.43014125111469
1990,4,13,130,1.43014125111469
1990,4,13,132,1.43014125111469
1990,4,13,134,1.90685500148626
1990,4,13,136,2.38356875185782
1990,4,13,138,0.476713750371564
1990,4,13,140,1.43014125111469
1990,4,13,142,0.953427500743128
1990,4,13,144,0.476713750371564
1990,4,13,146,0.476713750371564
1990,4,13,148,0
1990,4,13,150,0
1990,4,13,152,0
1990,4,13,154,0
1990,4,13,156,0
1990,4,13,158,0
1990,4,13,160,0
1990,4,13,162,0
1990,4,13,164,0
1990,4,13,166,0
1990,4,13,168,0
1990,4,13,170,0
1990,4,13,172,0
1990,4,13,174,0
1990,4,13,176,0
1990,4,13,178,0
1990,4,13,180,0
1990,4,13,182,0
1990,4,13,184,0
1990,4,13,186,0
1990,4,13,188,0
1990,4,13,190,0
1990,4,13,192,0
1990,4,13,194,0
1990,4,13,196,0
1990,4,13,198,0
1991,2,13,10,0
1991,2,13,12,0
1991,2,13,14,0
1991,2,13,16,0
1991,2,13,18,0
1991,2,13,20,0
1991,2,13,22,0
1991,2,13,24,0
1991,2,13,26,0
1991,2,13,28,0
1991,2,13,30,0
1991,2,13,32,0.425190619874358
1991,2,13,34,0.425190619874359
1991,2,13,36,2.41773980733665
1991,2,13,38,9.43571734891651
1991,2,13,40,14.3155804437564
1991,2,13,42,10.7591852572259
1991,2,13,44,8.35148941955071
1991,2,13,46,6.57646496844647
1991,2,13,48,11.2550188695375
1991,2,13,50,49.8380853785272
1991,2,13,52,66.9981414270392
1991,2,13,54,83.1335516269355
1991,2,13,56,65.6750964552871
1991,2,13,58,40.1814594701485
1991,2,13,60,45.3187253573192
1991,2,13,62,28.6550774824052
1991,2,13,64,30.6691822210807
1991,2,13,66,32.0519480600506
1991,2,13,68,14.748369818974
1991,2,13,70,15.6857560328574
1991,2,13,72,20.7868905809686
1991,2,13,74,13.3274790185078
1991,2,13,76,13.0221817236055
1991,2,13,78,11.8200277283945
1991,2,13,80,6.23778687983544
1991,2,13,82,10.2355954969397
1991,2,13,84,3.87462064462565
1991,2,13,86,12.981229612618
1991,2,13,88,28.7377610683867
1991,2,13,90,21.7508929171391
1991,2,13,92,29.99738892034
1991,2,13,94,26.2634123167557
1991,2,13,96,18.7575899155005
1991,2,13,98,12.2670278457577
1991,2,13,100,4.15756088364488
1991,2,13,102,3.01461225744151
1991,2,13,104,2.15342310582437
1991,2,13,106,1.76742653574526
1991,2,13,108,0.686186060196468
1991,2,13,110,0.0521990880644219
